188	92	9	1	120	0	
189	92	8	1	150	0	
190	92	5	1	150	0	
191	92	7	1	200	20	
192	93	9	3	120	0	
193	93	12	1	200	20	
194	93	14	1	250	0	
195	93	10	1	165	15	
196	93	13	1	240	40	
197	93	11	1	200	0	
198	93	8	2	150	0	
199	93	7	1	200	20	
200	94	9	1	120	0	
201	94	5	1	150	0	
202	94	7	1	200	20	
203	94	11	1	200	0	
204	95	13	1	240	40	
205	95	16	1	120	10	
206	95	7	1	200	20	
207	96	13	1	240	40	
208	96	5	1	150	0	
209	97	5	0	150	0	
210	98	13	1	240	40	
211	98	10	1	165	15	
212	98	8	1	150	0	
213	98	16	1	120	10	
214	99	9	1	120	0	
215	99	16	1	120	10	
216	99	11	1	200	0	
217	100	9	0	120	0	
218	100	11	0	200	0	
219	101	9	1	120	0	
220	101	11	1	200	0	
221	102	9	0	120	0	
222	102	16	0	120	10	
223	102	11	0	200	0	
224	103	16	1	120	10	
225	104	16	1	120	10	
226	105	9	1	120	0	
227	105	13	1	240	40	
228	106	16	0	120	10	
229	107	13	1	240	40	
230	107	9	1	120	0	
231	108	8	1	150	0	
232	108	16	1	120	10	
233	109	13	1	240	40	
234	109	16	1	120	10	
235	110	13	1	240	40	
236	110	9	3	120	0	
237	110	12	1	200	20	
238	111	8	1	150	0	
239	111	12	1	200	20	
240	111	5	1	150	0	
241	112	8	1	150	0	
242	112	9	1	120	0	
243	112	10	1	165	15	
244	113	13	1	240	40	
245	113	9	1	120	0	
246	113	11	1	200	0	
247	113	8	1	150	0	
248	113	16	1	120	10	
249	114	7	1	200	20	
250	115	5	1	150	0	
251	115	8	1	150	0	
252	115	9	2	120	0	
253	115	10	1	165	15	
254	115	12	1	200	20	
255	115	13	2	240	40	
256	115	14	1	250	0	
257	115	11	4	200	0	
258	116	17	1	80	0	
259	116	10	1	165	15	
260	117	12	1	200	20	
261	117	14	1	250	0	
262	117	10	1	165	15	
263	117	5	1	150	0	
264	117	11	2	200	0	
265	117	17	1	80	0	
266	117	8	1	150	0	
267	117	16	1	120	10	
268	118	9	1	120	0	
269	119	13	1	240	40	
270	119	9	1	120	0	
271	120	17	1	80	0	
272	120	11	1	200	0	
273	120	7	1	200	20	
274	121	8	1	150	0	
275	121	13	1	240	40	
276	121	5	1	150	0	
277	121	14	1	250	0	
278	122	10	1	165	15	
279	123	18	2	240	0	
280	124	9	1	120	0	
281	125	19	1	175	20	
282	126	13	1	240	40	
283	126	19	1	175	20	
284	127	9	1	120	0	
285	127	13	1	240	40	
286	127	19	1	175	20	
287	128	12	0	200	20	
288	129	12	1	200	20	
289	130	8	1	150	0	
290	131	9	1	120	0	
291	132	5	1	150	0	
292	133	16	2	120	10	
293	133	19	7	175	20	
294	134	8	1	150	0	
295	134	7	1	200	20	
296	135	9	1	120	0	
297	135	14	1	250	0	
298	136	18	1	240	0	
299	136	12	1	200	20	
300	136	14	1	250	0	
301	136	17	1	80	0	
302	136	5	1	150	0	
303	137	9	1	120	0	
304	137	8	1	150	0	
305	137	19	1	175	20	
306	138	13	1	240	40	
307	138	9	1	120	0	
308	139	20	1	120	0	
309	139	8	1	150	0	
310	139	19	1	175	20	
311	140	20	1	120	0	
312	140	8	1	150	0	
313	141	20	1	120	0	
314	141	18	1	240	0	
315	142	7	1	200	20	
316	143	18	1	240	0	
317	143	14	1	250	0	
318	143	7	1	200	20	
319	144	13	1	230	0	
320	144	9	1	150	0	
321	144	16	1	120	0	
322	145	5	1	150	0	
323	145	16	1	120	0	
324	145	14	1	250	0	
325	146	9	1	150	0	
326	146	8	1	150	0	
327	146	21	1	120	0	
328	147	9	1	150	0	
329	148	8	1	150	0	
330	148	7	1	200	0	
331	149	8	1	150	0	
332	149	20	1	120	0	
333	149	9	1	150	0	
334	150	9	1	150	0	
335	150	12	1	200	20	
336	150	20	1	120	0	
337	150	5	2	150	0	
338	150	7	1	200	0	
339	150	16	1	120	0	
340	151	13	1	230	0	
341	152	11	1	150	0	
342	153	13	0	230	0	
343	154	9	1	150	0	
344	155	18	1	240	0	
345	155	20	1	120	0	
346	155	8	1	150	0	
347	156	9	1	150	0	
348	156	16	1	120	0	
349	157	9	1	150	0	
350	157	12	1	200	20	
351	158	18	4	240	0	
352	158	9	11	150	0	
353	159	9	1	150	0	
354	159	21	1	120	0	
355	160	13	4	230	0	
356	161	9	0	150	0	
357	161	19	0	175	0	
358	161	5	0	150	0	
359	161	21	0	120	0	
360	161	8	0	150	0	
361	162	9	0	150	0	
362	163	9	1	150	0	
363	163	21	1	120	0	
364	164	9	0	150	0	
365	165	9	0	150	0	
366	166	9	0	150	0	
367	167	8	0	150	0	
368	167	5	0	150	0	
369	168	9	0	150	0	
370	169	9	0	150	0	
371	170	9	1	150	0	
372	170	21	1	120	0	
373	171	18	0	240	0	
374	171	9	0	150	0	
375	171	21	0	120	0	
376	172	9	1	150	0	
377	172	16	1	120	0	
378	173	9	1	150	0	
379	174	9	3	150	0	
380	174	21	2	120	0	
381	175	9	2	150	0	
382	175	12	1	200	20	
383	176	9	0	150	0	
384	177	13	1	230	0	
385	177	7	1	200	0	
386	177	8	1	150	0	
387	178	9	0	150	0	
388	179	18	0	240	0	
389	179	9	0	150	0	
390	180	9	0	150	0	
391	181	9	2	150	0	
392	182	9	0	150	0	
393	183	9	2	150	0	
394	183	21	2	120	0	
395	184	9	1	150	0	
396	184	21	1	120	0	
397	185	9	1	150	0	
398	185	21	1	120	0	
399	186	9	1	150	0	
400	186	21	1	120	0	
401	187	9	1	150	0	
402	187	21	1	120	0	
403	188	12	1	200	20	
404	188	16	1	120	0	
405	189	12	1	200	20	
406	189	16	1	120	0	
407	190	9	0	150	0	
408	191	9	2	150	0	
409	191	22	1	150	0	
410	191	8	2	150	0	
411	191	5	1	150	0	
412	191	7	1	200	0	
413	191	16	2	120	0	
414	191	19	2	175	0	
415	192	20	1	120	0	
416	192	9	1	150	0	
417	192	5	1	150	0	
418	192	19	1	175	0	
419	193	18	1	240	0	
420	193	9	1	150	0	
421	193	13	1	230	0	
422	193	22	1	150	0	
423	193	5	2	150	0	
424	193	14	2	250	0	
425	194	9	1	150	0	
426	194	19	1	175	0	
427	194	21	1	120	0	
428	195	18	1	240	0	
429	195	9	0	150	0	
430	195	5	1	150	0	
431	195	8	1	150	0	
432	196	9	2	150	0	
433	196	13	1	230	0	
434	196	5	1	150	0	
435	196	19	1	175	0	
436	197	18	1	240	0	
437	197	8	1	150	0	
438	197	9	2	150	0	
439	198	5	1	150	0	
440	199	13	1	230	0	
441	199	7	1	200	0	
442	200	8	1	150	0	
443	200	13	2	230	0	
444	200	9	1	150	0	
445	200	22	1	150	0	
446	201	12	0	200	20	
447	202	22	7	150	0	
448	202	9	7	150	0	
449	202	23	1	120	0	
450	203	12	4	200	20	
451	204	21	5	120	0	
452	204	12	5	200	20	
453	205	9	5	150	0	
454	206	9	0	150	0	
455	207	9	0	150	0	
456	207	22	0	150	0	
457	208	9	6	150	0	
458	209	9	0	150	0	
459	210	9	0	150	0	
460	211	9	0	150	0	
461	212	9	5	150	0	
462	213	9	7	150	0	
463	214	9	5	150	0	
464	215	9	0	150	0	
465	216	9	6	150	0	
466	217	9	5	150	0	
467	218	9	0	150	0	
468	219	9	0	150	0	
469	219	21	0	120	0	
470	220	9	0	150	0	
471	221	20	2	120	0	
472	221	16	2	120	0	
473	222	5	1	150	0	
474	223	5	1	150	0	
475	223	16	1	120	0	
476	224	9	1	150	0	
477	224	25	1	30	0	
478	225	23	1	120	0	
479	226	9	5	150	0	
480	227	14	0	250	0	
481	228	14	1	250	0	
482	229	8	3	150	0	
483	229	9	1	150	0	
484	229	5	1	150	0	
485	230	10	1	175	0	
486	231	24	1	120	0	
487	231	9	1	150	0	
488	231	8	1	150	0	
489	232	16	1	120	0	
490	233	16	0	120	0	
491	234	9	1	150	0	
492	235	9	3	150	0	
493	236	8	1	150	0	
494	236	16	1	120	0	
495	237	9	1	150	0	
496	238	13	1	230	0	
497	239	8	1	150	0	
498	239	25	1	30	0	
499	240	16	1	120	0	
500	241	9	2	150	0	
501	241	25	1	30	0	
502	242	12	1	180	0	
503	242	16	1	120	0	
504	243	13	1	230	0	
505	243	7	1	200	0	
506	244	9	1	150	0	
507	244	11	1	240	0	
508	245	22	1	150	0	
509	245	16	1	120	0	
510	246	13	1	230	0	
511	247	13	1	230	0	
512	248	9	1	150	0	
513	248	22	1	150	0	
514	249	9	0	150	0	
515	249	22	0	150	0	
516	250	22	0	150	0	
517	250	12	1	180	0	
518	251	24	1	120	20	
519	252	13	1	230	0	
520	252	18	1	230	0	
521	252	8	1	160	0	
522	252	12	1	180	0	
523	253	9	1	150	30	
524	253	20	2	120	0	
525	253	8	1	160	0	
526	254	9	1	150	30	
527	254	8	1	160	0	
528	255	8	3	160	0	
529	256	8	1	160	0	
530	256	19	1	150	0	
531	257	24	1	120	20	
532	258	9	1	150	30	
533	258	12	1	180	0	
534	259	9	1	150	30	
535	259	25	1	30	0	
536	259	19	1	150	0	
537	260	9	1	150	30	
538	261	25	1	30	0	
539	261	12	1	180	0	
540	262	9	1	150	30	
541	263	13	1	230	0	
542	264	9	1	150	30	
543	264	13	1	230	0	
544	264	7	1	200	0	
545	265	24	1	120	20	
546	265	25	1	30	0	
547	265	7	2	200	0	
548	266	24	1	120	20	
549	266	12	2	180	0	
550	267	24	0	120	20	
551	267	12	0	180	0	
552	268	24	1	120	20	
553	268	12	1	180	0	
554	268	9	1	150	30	
555	269	13	1	230	0	
556	269	9	1	150	30	
557	269	7	1	200	0	
558	269	14	1	250	0	
559	270	19	1	150	0	
560	271	13	1	230	0	
561	271	31	1	60	0	
562	271	16	1	120	0	
563	272	31	1	60	0	
564	272	16	1	120	0	
565	273	31	1	60	0	
566	273	29	1	210	10	
567	274	9	1	150	0	
568	274	29	1	210	10	
569	275	16	1	120	0	
570	275	19	1	150	0	
571	276	11	1	240	0	
572	276	25	1	30	0	
573	277	10	1	175	0	
574	277	13	1	230	0	
575	277	9	1	150	0	
576	278	25	1	30	0	
577	279	31	1	60	0	
578	279	19	1	150	0	
579	279	28	1	150	0	
580	280	28	0	150	0	
581	281	7	1	200	0	
582	282	29	1	210	10	
583	283	29	1	210	10	
584	284	10	1	175	0	
585	284	31	1	60	0	
586	285	30	2	50	0	
587	285	28	1	150	0	
588	286	16	1	120	0	
589	286	10	1	175	0	
590	286	7	1	200	0	
591	287	28	1	150	0	
592	287	26	1	250	0	
593	288	30	1	50	0	
594	289	30	1	50	0	
595	289	27	1	300	50	
596	290	26	0	250	0	
597	291	7	1	200	0	
598	292	10	1	175	0	
599	292	7	2	200	0	
600	292	16	1	120	0	
601	292	29	1	210	10	
602	292	30	1	50	0	
603	292	31	1	60	0	
604	292	13	1	230	0	
605	293	18	1	230	0	
606	293	16	1	120	0	
607	293	31	1	60	0	
608	294	7	1	200	0	
609	295	27	1	300	50	
610	296	18	1	230	0	
611	296	27	1	300	50	
612	296	30	1	50	0	
613	296	31	1	60	0	
614	296	29	1	210	10	
615	296	26	1	250	0	
616	297	18	1	230	0	
617	297	27	1	300	50	
618	297	30	1	50	0	
619	297	31	1	60	0	
620	297	29	1	210	10	
621	297	26	1	250	0	
622	298	31	1	60	0	
623	298	19	1	150	0	
624	299	30	1	50	0	
625	299	7	1	200	0	
626	299	14	1	250	0	
627	299	29	1	210	10	
628	300	26	1	250	0	
629	300	16	1	120	0	
630	301	14	1	250	0	
631	302	16	1	120	0	
632	302	28	1	150	0	
633	302	11	1	240	0	
634	302	31	2	60	0	
635	302	30	2	50	0	
636	302	29	1	210	10	
637	303	9	1	150	0	
638	303	19	1	150	0	
639	304	26	1	250	0	
640	305	31	0	60	0	
641	306	31	5	60	0	
642	307	30	3	50	0	
643	308	28	1	150	0	
644	309	16	2	120	0	
645	310	29	1	210	10	
646	310	11	1	240	0	
647	310	26	1	250	0	
648	310	16	1	120	0	
649	311	10	1	175	0	
650	311	30	1	50	0	
651	312	16	1	120	0	
652	312	29	1	210	10	
653	313	13	1	230	0	
654	313	28	1	150	0	
655	313	19	1	150	0	
656	314	28	1	150	0	
657	315	9	1	150	0	
658	315	26	1	250	0	
659	316	9	1	150	0	
660	316	30	1	50	0	
661	316	26	1	250	0	
662	317	18	1	230	0	
663	317	30	1	50	0	
664	317	7	1	200	0	
665	318	14	1	250	0	
666	318	19	1	150	0	
667	319	30	1	50	0	
668	320	31	1	60	0	
669	321	9	1	150	0	
670	322	11	1	240	0	
671	323	30	0	50	0	
672	324	8	1	150	0	
673	325	32	1	175	0	
674	325	9	2	150	0	
675	325	8	1	150	0	
676	325	11	1	240	0	
677	325	10	2	175	0	
678	325	7	1	200	25	
679	326	11	1	240	0	
680	326	10	2	175	0	
681	326	7	1	200	25	
682	326	30	2	50	0	
683	327	7	1	200	25	
684	328	14	1	250	0	
685	328	32	1	175	0	
686	329	9	1	150	0	
687	329	7	7	200	25	
688	329	13	1	230	0	
689	329	28	1	150	0	
690	330	28	2	150	0	
691	331	28	2	150	0	
692	332	28	2	150	0	
693	333	28	3	150	0	
694	334	28	2	150	0	
695	335	11	1	240	0	
696	335	25	1	30	0	
697	336	28	3	150	0	
698	337	28	2	150	0	
699	338	28	3	150	0	
700	339	28	3	150	0	
701	340	28	2	150	0	
702	341	34	1	120	0	
703	342	9	2	150	30	
704	342	7	2	200	0	
705	343	9	2	150	30	
706	343	25	2	30	0	
707	344	9	1	150	30	
708	345	16	1	120	0	
709	345	30	1	50	0	
710	346	9	1	150	30	
711	346	30	1	50	0	
712	347	33	1	100	0	
713	347	34	1	120	0	
714	348	9	1	150	30	
715	349	9	1	150	30	
716	349	34	1	120	0	
717	350	10	1	175	0	
718	351	9	3	150	30	
719	351	8	2	150	0	
720	351	5	1	150	0	
721	351	25	7	30	0	
722	351	7	2	200	0	
723	352	25	1	30	0	
724	353	9	1	150	30	
725	354	10	1	175	0	
726	354	9	1	150	30	
727	355	5	0	150	0	
728	355	32	0	175	0	
729	356	5	1	150	0	
730	356	32	1	175	0	
731	357	29	2	250	20	
732	358	29	2	250	20	
733	359	9	2	150	0	
734	359	29	3	250	20	
735	359	28	3	150	0	
736	359	5	6	150	0	
737	359	8	1	150	0	
738	360	9	2	150	0	
739	360	16	1	120	0	
740	361	9	0	150	0	
741	361	16	0	120	0	
742	362	16	1	120	0	
743	363	5	2	150	0	
744	363	8	1	150	0	
745	364	34	1	120	0	
746	364	5	2	150	0	
747	364	7	2	200	0	
748	364	22	2	150	0	
749	364	9	1	150	0	
750	364	31	2	60	0	
751	364	28	1	150	0	
752	365	30	1	50	0	
753	365	34	1	120	0	
754	366	32	1	175	25	
755	366	7	1	200	0	
756	367	32	1	175	25	
757	367	14	1	250	0	
758	367	25	1	30	0	
759	368	9	1	150	0	
760	368	31	2	60	0	
761	368	32	1	175	25	
762	369	9	1	150	0	
763	369	8	1	150	0	
764	369	34	1	120	0	
765	370	30	2	50	0	
766	370	29	1	250	20	
767	371	30	2	50	0	
768	371	29	1	250	20	
769	372	34	1	120	0	
770	373	31	1	60	0	
771	373	7	1	200	0	
772	374	32	1	175	25	
773	376	16	0	120	0	
774	377	35	1	180	0	
775	377	29	1	250	20	
776	378	29	2	250	20	
777	379	5	1	150	30	
778	379	28	1	150	0	
779	380	5	0	150	30	
780	380	7	0	200	0	
781	381	5	2	150	30	
782	382	13	2	230	0	
783	382	7	1	200	0	
784	383	13	1	230	0	
785	383	9	1	150	0	
786	383	34	1	120	0	
787	383	5	1	150	30	
788	383	25	1	30	0	
789	384	34	1	120	0	
790	384	7	1	200	0	
791	385	31	1	60	0	
792	385	22	1	150	0	
793	386	31	1	60	0	
794	386	22	1	150	0	
795	387	35	1	180	0	
796	387	16	1	120	0	
797	388	29	1	250	20	
798	389	35	1	180	0	
799	390	5	2	150	30	
800	391	22	0	150	0	
801	391	9	0	150	0	
802	392	22	1	150	0	
803	392	9	1	150	0	
804	392	19	1	150	0	
805	393	9	1	150	0	
806	393	34	1	120	0	
807	393	28	1	150	0	
808	393	36	1	240	40	
809	393	31	1	60	0	
810	393	19	1	150	0	
811	393	7	1	200	0	
812	394	36	1	240	40	
813	395	31	1	60	0	
814	395	7	1	200	0	
815	396	9	1	150	0	
816	397	16	2	120	0	
817	397	34	2	120	0	
818	397	29	3	250	20	
819	397	28	1	150	0	
820	397	18	3	220	0	
821	397	19	2	150	0	
822	398	9	1	150	0	
823	398	34	1	120	0	
824	398	22	1	150	0	
825	399	9	3	150	0	
826	399	35	3	180	0	
827	399	31	6	60	0	
828	399	7	3	200	0	
829	400	16	0	120	0	
830	401	16	0	120	0	
832	403	16	1	120	0	
833	404	16	0	120	0	
834	405	9	1	150	0	
835	405	28	1	150	0	
836	406	25	0	30	0	
837	407	34	1	120	0	
838	408	36	1	240	40	
839	408	34	1	120	0	
840	409	29	1	250	20	
841	409	31	4	60	0	
842	410	39	1	300	25	
843	410	16	2	120	0	
844	411	16	2	120	0	
845	411	39	1	300	25	
846	412	9	2	150	0	
847	412	10	1	175	0	
848	413	16	0	120	0	
849	414	9	1	150	0	
850	414	10	1	175	0	
851	415	16	1	120	0	
852	415	34	1	120	0	
853	415	39	1	300	25	
854	415	37	1	300	0	
855	416	7	1	200	0	
856	417	25	0	30	0	
857	418	25	4	30	0	
858	419	34	1	120	0	
859	419	10	1	175	0	
860	420	25	0	30	0	
861	421	25	4	30	0	
862	422	19	1	150	0	
863	422	26	1	175	0	
864	423	11	1	240	0	
865	423	37	1	300	0	
866	424	9	1	150	0	
867	424	16	1	120	0	
868	424	34	2	120	0	
869	424	19	1	150	0	
870	425	11	1	240	0	
871	425	25	1	30	0	
872	426	7	1	200	0	
873	427	9	1	150	0	
874	427	19	1	150	0	
875	428	25	1	30	0	
876	428	39	1	300	25	
877	429	39	1	300	25	
878	430	19	1	150	0	
879	431	34	1	120	0	
880	431	26	1	175	0	
881	431	10	1	175	0	
882	432	18	1	220	0	
883	432	25	1	30	0	
884	432	31	1	60	0	
885	432	39	1	300	25	
886	433	16	1	120	0	
887	433	39	1	300	25	
888	433	26	1	175	0	
889	433	31	2	60	0	
890	434	9	1	150	0	
891	435	39	1	300	25	
892	435	19	1	150	0	
893	435	26	1	175	0	
894	436	9	1	150	0	
895	436	34	1	120	0	
896	436	36	1	240	40	
897	436	16	1	120	0	
898	437	11	1	240	0	
899	437	39	1	300	25	
900	437	7	1	200	0	
901	437	37	1	300	0	
902	438	39	1	300	25	
903	438	10	1	175	0	
904	439	9	1	150	0	
905	439	19	1	150	0	
906	439	26	1	175	0	
907	440	39	1	300	25	
908	440	7	1	200	0	
909	441	26	1	175	0	
910	441	10	1	175	0	
911	442	7	1	200	0	
912	442	34	1	120	0	
913	443	31	2	60	0	
914	444	9	1	150	0	
915	445	39	1	300	25	
916	446	39	1	300	25	
917	447	39	1	300	25	
918	448	11	1	240	0	
919	448	39	1	300	25	
920	448	31	2	60	0	
921	448	7	1	200	0	
922	448	18	1	220	0	
923	449	34	1	120	0	
924	449	16	1	120	0	
925	449	31	2	60	0	
926	449	28	1	150	0	
927	450	29	1	250	0	
928	450	34	2	120	0	
929	450	7	1	200	0	
930	450	18	1	220	0	
931	450	19	1	150	0	
932	451	25	1	30	0	
933	451	28	1	150	0	
934	451	7	3	200	0	
935	451	11	1	240	0	
936	452	11	1	240	0	
937	452	39	1	300	25	
938	452	16	1	120	0	
939	453	26	1	175	0	
940	453	31	1	60	0	
941	453	36	1	240	40	
942	453	16	1	120	0	
943	454	16	1	120	0	
944	454	39	1	300	25	
945	454	26	1	175	0	
946	455	26	1	175	0	
947	455	31	1	60	0	
948	455	36	1	240	40	
949	456	19	1	150	0	
950	456	28	1	150	0	
951	457	39	0	300	25	
952	457	26	0	175	0	
953	458	39	1	300	25	
954	458	34	1	120	0	
955	459	11	1	240	0	
956	459	31	1	60	0	
957	459	7	1	200	0	
958	460	19	1	150	0	
959	461	9	1	150	25	
960	462	16	1	120	0	
961	462	34	1	120	0	
962	462	7	2	200	0	
963	462	10	1	175	0	
964	463	16	1	120	0	
965	464	39	1	300	25	
966	465	9	1	150	25	
967	465	25	2	30	0	
968	465	31	1	60	0	
969	465	34	1	120	0	
970	465	36	1	240	40	
971	466	36	1	240	40	
972	466	10	1	175	0	
973	467	39	2	300	25	
974	468	9	1	150	0	
975	468	7	1	200	0	
976	468	8	1	150	0	
977	469	5	1	150	0	
978	469	31	1	60	0	
979	470	34	1	120	0	
980	471	32	1	175	50	
981	472	8	1	150	0	
982	472	28	1	150	0	
983	473	32	1	175	50	
984	474	31	1	60	0	
985	474	7	1	200	0	
986	475	32	1	175	50	
987	476	22	1	150	0	
988	477	22	0	150	0	
989	478	9	1	150	0	
990	478	34	1	120	0	
991	478	5	2	150	0	
992	478	10	1	175	0	
993	478	22	1	150	0	
994	479	9	1	150	0	
995	479	31	1	60	0	
996	479	16	1	120	0	
997	480	11	1	240	0	
998	480	28	1	150	0	
999	481	28	1	150	0	
1000	481	5	1	150	0	
1001	481	7	1	200	0	
1002	481	10	1	175	0	
1003	482	28	1	150	0	
1004	482	5	1	150	0	
1005	482	7	1	200	0	
1006	482	10	1	175	0	
1007	483	5	1	150	0	
1008	484	7	1	200	0	
1009	485	29	1	250	0	
1010	485	9	1	150	0	
1011	485	34	1	120	0	
1012	485	22	2	150	0	
1013	485	8	1	150	0	
1014	485	7	1	200	0	
1015	486	11	1	240	0	
1016	486	31	1	60	0	
1017	486	7	1	200	0	
1018	487	8	1	150	0	
1019	487	10	1	175	0	
1020	488	28	0	150	0	
1021	489	5	1	150	0	
1022	489	31	2	60	0	
1023	489	28	1	150	0	
1024	490	8	2	150	0	
1025	490	32	2	175	50	
1026	491	5	1	150	0	
1027	492	34	0	120	0	
1028	492	33	0	100	0	
1029	493	5	1	150	0	
1030	494	9	1	150	25	
1031	494	16	1	120	0	
1032	494	28	1	150	0	
1033	495	9	1	150	25	
1034	495	25	7	30	0	
1035	495	22	2	150	0	
1036	495	5	1	150	0	
1037	495	33	2	100	0	
1038	495	7	2	200	0	
1039	496	7	1	200	0	
1040	497	28	1	150	0	
1041	498	5	1	150	0	
1042	498	11	1	240	0	
1043	499	9	1	150	25	
1044	499	22	1	150	0	
1045	500	9	1	150	25	
1046	500	16	1	120	0	
1047	501	34	1	120	0	
1048	501	16	1	120	0	
1049	502	31	2	60	0	
1050	503	28	1	150	0	
1051	504	34	1	120	0	
1052	504	5	1	150	0	
1053	505	31	3	60	0	
1054	506	16	1	120	0	
1055	506	32	1	175	0	
1056	507	9	1	150	25	
1057	507	10	1	175	0	
1058	508	9	2	150	25	
1059	508	16	1	120	0	
1060	508	8	1	150	0	
1061	508	28	1	150	0	
1062	509	10	1	175	0	
1063	510	11	1	240	0	
1064	510	34	1	120	0	
1065	511	9	2	150	25	
1066	511	32	2	175	0	
1067	512	9	1	150	25	
1068	512	32	1	175	0	
1069	513	9	1	150	25	
1070	514	9	2	150	25	
1071	514	11	1	240	0	
1072	514	28	3	150	0	
1073	514	7	2	200	0	
1074	514	8	1	150	0	
1075	515	33	1	100	0	
1076	516	33	2	100	0	
