338	32	5
339	33	3
340	2247	3
341	174	3
342	21	3
343	21	5
344	309	3
345	316	3
346	179	3
347	55	3
348	140	3
349	319	3
350	320	3
351	2247	3
352	2247	3
353	93	3
354	321	3
355	325	6
356	325	3
357	330	8
358	21	5
359	55	3
360	166	3
361	166	6
362	163	3
363	55	3
364	336	3
365	239	3
366	337	3
367	235	3
368	225	3
369	55	3
370	96	5
371	96	3
372	55	3
373	297	3
374	166	3
375	339	6
376	297	6
377	33	5
378	21	5
379	340	3
380	339	6
381	2247	3
382	77	3
383	2247	3
384	32	3
385	87	6
386	87	3
387	344	3
388	346	3
389	57	3
390	348	3
391	30	6
392	30	3
393	354	3
394	354	5
395	218	3
396	270	3
397	2247	3
398	336	3
399	2247	3
400	353	6
401	353	6
403	353	5
404	353	6
405	348	3
406	358	6
407	32	3
408	33	3
409	2247	3
410	28	3
411	33	5
412	366	3
413	368	6
414	369	3
415	2247	3
416	141	3
417	362	6
418	362	5
419	371	3
420	362	6
421	362	5
422	238	3
423	28	3
424	372	3
425	235	3
426	240	3
427	374	3
428	122	3
429	32	3
430	242	3
431	377	3
432	247	3
433	58	3
434	63	3
435	378	3
436	80	3
437	379	3
438	90	3
439	381	3
440	64	3
441	30	3
442	122	3
443	21	3
444	382	3
445	33	5
446	383	6
447	384	6
448	226	3
449	377	3
450	386	3
451	248	3
452	152	3
453	88	3
454	106	3
455	91	3
456	321	3
457	335	6
458	92	3
459	2247	3
460	32	5
461	336	3
462	395	3
463	33	3
464	57	3
465	28	3
466	87	3
467	32	5
468	2247	3
469	399	3
470	239	3
471	339	3
472	304	3
473	28	3
474	402	3
475	152	3
476	401	3
477	401	6
478	403	3
479	404	3
480	235	3
481	405	3
482	405	6
483	406	3
484	407	3
485	336	3
486	408	3
487	152	3
488	411	6
489	21	3
490	21	5
491	56	3
492	27	6
493	417	3
494	127	3
495	336	3
496	416	3
497	416	3
498	418	3
499	421	3
500	239	3
501	55	3
502	422	3
503	423	3
504	408	3
505	424	6
506	404	3
507	403	3
508	426	3
509	428	3
510	416	3
511	31	5
512	31	5
513	31	3
514	21	5
515	403	3
516	336	3
517	33	3
518	435	3
519	381	3
520	417	3
521	250	3
522	60	3
523	431	5
524	418	3
525	430	5
526	349	3
527	375	3
528	399	3
529	439	3
530	440	3
531	56	3
532	423	3
533	442	5
534	96	3
535	441	3
536	403	3
537	445	3
538	446	3
539	63	3
540	31	5
541	446	3
542	403	3
543	31	6
544	179	3
545	449	3
546	210	3
547	309	3
548	140	3
549	95	3
550	31	3
551	31	3
552	451	3
553	2247	3
554	297	3
555	451	3
556	336	3
557	235	3
558	452	3
559	2247	3
560	349	3
561	335	3
562	95	3
563	51	3
564	235	3
565	431	3
566	87	3
567	55	3
568	58	3
569	357	3
570	2247	3
571	360	3
572	463	3
573	91	3
574	91	3
575	141	6
576	377	3
577	141	3
578	64	3
579	465	3
580	386	3
581	63	3
582	21	6
583	2247	3
584	2247	3
585	33	5
586	152	3
587	471	3
588	55	3
589	33	6
590	360	3
591	33	3
592	174	3
593	31	6
594	297	3
595	297	6
596	31	6
597	32	5
598	32	5
599	32	6
600	32	6
601	32	6
602	138	10
603	274	3
604	473	3
605	33	3
606	472	3
607	57	3
608	158	3
609	474	3
610	31	3
611	379	3
612	476	3
613	476	6
614	21	3
615	477	3
616	454	6
617	481	6
618	416	3
619	480	6
620	485	3
621	357	3
622	484	6
623	158	3
624	174	3
625	488	3
626	88	3
627	254	3
628	490	6
629	63	3
630	354	5
631	381	3
632	492	3
633	490	6
634	369	3
635	63	3
636	493	6
637	494	5
638	495	6
639	496	6
640	339	3
641	423	3
642	304	3
643	28	3
644	28	6
645	248	3
646	21	6
647	21	6
648	21	6
649	423	3
650	21	6
651	417	3
652	2247	3
653	336	3
654	239	3
655	399	3
656	452	3
657	51	3
658	348	3
659	457	3
660	274	3
661	500	3
662	247	3
663	501	3
664	33	5
665	233	3
666	2247	3
667	504	3
668	509	3
669	382	3
670	452	3
671	510	3
672	80	3
673	513	3
674	419	3
675	31	3
676	336	3
677	297	3
678	374	3
679	514	3
683	33	3
684	519	3
685	445	3
686	140	3
687	31	3
688	269	3
689	336	3
690	336	6
691	336	6
692	336	3
693	179	6
694	179	6
695	179	3
696	233	3
697	451	3
698	32	5
699	525	3
700	21	3
701	32	5
702	2247	3
703	29	3
704	66	3
705	526	3
706	28	3
707	527	3
708	191	3
709	509	5
710	64	3
711	528	3
712	163	3
713	51	3
714	530	3
715	532	3
716	533	3
717	533	6
718	509	3
719	27	3
720	30	3
721	536	5
722	537	3
723	538	3
724	539	3
725	539	3
726	539	3
727	539	3
728	539	3
729	539	3
730	21	5
731	21	6
732	541	3
733	252	3
734	543	3
735	544	3
736	508	6
737	250	3
738	545	3
739	508	3
740	92	3
741	188	6
742	188	3
743	548	3
744	403	3
745	550	3
746	297	3
747	31	3
748	336	3
749	21	5
750	452	8
751	452	3
752	551	3
753	381	3
754	30	3
755	537	3
756	2247	3
757	21	3
758	416	8
759	416	3
760	492	3
761	555	3
762	21	5
763	556	3
764	559	3
765	54	3
766	560	8
767	179	3
768	2247	3
769	562	3
770	561	3
771	530	3
772	561	3
773	140	8
774	140	3
775	31	3
776	21	5
777	135	3
778	564	3
779	399	3
780	565	3
781	539	3
782	27	3
783	31	3
784	242	3
785	239	3
786	239	8
787	31	3
788	31	3
789	477	3
790	572	6
791	571	3
792	269	3
793	377	3
794	444	3
795	444	3
796	96	3
797	573	3
798	57	3
799	64	3
800	577	3
801	578	5
802	579	3
803	239	3
804	524	3
805	416	3
806	471	3
807	212	3
808	573	3
809	106	3
810	583	3
811	335	3
812	197	3
813	586	3
814	586	6
815	459	3
816	554	3
817	587	3
818	477	3
819	588	3
820	309	3
821	589	3
822	492	3
823	31	3
824	503	3
825	503	3
826	591	3
827	592	3
828	593	3
829	582	3
830	235	3
831	2247	3
832	596	3
833	95	3
834	31	3
835	76	5
836	597	3
837	598	3
838	592	3
839	31	3
840	423	3
841	599	3
842	600	5
843	600	3
844	601	8
845	477	3
846	152	3
847	602	3
848	33	3
849	33	3
850	550	3
851	197	3
852	604	3
853	2247	3
854	579	3
855	590	3
856	605	3
857	88	3
858	541	3
859	606	3
860	32	3
861	377	3
862	242	3
863	379	3
864	138	3
865	538	3
866	448	3
867	32	5
868	583	3
873	33	5
874	32	5
875	33	5
876	33	5
877	125	3
878	451	3
879	51	3
880	451	3
881	554	3
882	336	3
883	2247	3
884	304	3
885	536	3
886	513	3
887	399	3
888	613	3
889	200	3
890	297	3
891	241	3
892	94	3
893	297	3
894	614	3
895	615	3
896	550	3
897	617	3
898	235	3
899	56	3
900	616	3
901	126	3
902	452	3
903	31	3
904	247	3
905	252	3
906	620	3
907	619	3
908	66	3
909	573	3
910	30	3
911	51	3
912	2247	3
913	31	3
914	31	5
915	31	5
916	560	3
917	339	3
918	623	6
919	624	3
920	625	3
921	2247	3
922	526	3
923	452	3
924	527	3
925	423	3
926	624	3
927	176	3
928	627	3
929	538	5
930	2247	3
931	573	3
932	463	3
933	57	3
934	33	3
935	633	3
936	152	3
937	33	5
938	2247	3
939	634	3
940	339	3
941	32	5
942	635	3
943	417	3
944	357	3
945	125	3
946	297	3
947	637	3
948	638	3
949	639	3
950	583	3
951	642	3
952	625	3
953	641	3
954	336	3
955	64	3
956	381	3
957	403	3
958	242	3
959	242	8
960	31	3
961	645	3
962	591	3
963	340	3
964	537	3
965	21	5
966	539	3
967	335	5
968	539	3
969	309	3
970	539	3
971	539	5
972	539	3
973	539	5
974	539	3
975	636	3
976	638	3
977	647	3
978	641	3
979	423	3
980	651	3
981	539	3
982	583	3
983	625	8
984	652	3
985	33	8
986	2247	3
987	634	3
988	540	3
989	418	3
990	653	3
991	642	3
992	297	3
993	655	3
994	654	3
995	656	3
996	31	3
997	125	3
998	33	3
999	188	3
1000	91	3
1001	354	6
1002	641	3
1003	31	8
1004	31	8
1005	354	3
1006	652	3
1007	33	5
1008	33	5
1009	33	8
1010	21	6
1011	32	3
1012	21	3
1013	492	3
1014	665	3
1015	339	3
1016	28	3
1017	417	3
1018	666	3
1019	66	3
1020	513	3
1021	668	3
1022	174	3
1023	600	3
1024	449	3
1025	33	8
1026	452	3
1027	92	3
1028	2247	3
1029	669	3
1030	597	3
1031	21	3
1032	672	3
1033	54	3
1034	66	3
1035	2247	3
1036	21	6
1037	673	3
1038	605	3
1039	66	3
1040	274	3
1041	274	8
1042	274	8
1043	31	3
1044	106	5
1045	106	3
1046	675	3
1047	624	3
1048	573	3
1049	599	3
1050	504	3
1051	32	5
1052	32	5
1053	32	5
1054	32	6
1055	32	6
1056	32	5
1057	32	5
1058	416	5
1059	416	3
1060	122	3
1061	176	3
1062	681	3
1063	583	3
1064	641	3
1065	597	8
1066	597	3
1067	683	3
1068	637	3
1069	188	3
1070	188	3
1071	685	3
1072	316	3
1073	2247	3
1074	335	3
1075	564	3
1076	590	3
1077	688	3
1078	138	3
1079	689	3
1080	652	3
1081	21	5
1082	21	5
1083	21	5
1084	33	5
1085	690	3
1086	579	3
1087	336	3
1088	31	3
1089	668	3
1090	420	3
1091	33	3
1092	33	3
1093	32	5
1094	573	3
1095	645	3
1096	692	3
1097	694	3
1098	694	3
1099	58	3
1100	58	8
1101	695	3
1102	696	3
1103	699	8
1104	700	3
1105	32	5
1106	31	5
1107	32	5
1108	32	5
1109	32	5
1110	21	5
1111	703	3
1112	31	3
1113	140	3
1114	339	3
1115	705	3
1116	2247	3
1117	539	3
1118	706	3
1119	2247	3
1120	669	3
1121	709	3
1122	573	3
1123	235	3
1124	641	3
1125	297	3
1126	565	3
1127	513	3
1128	711	3
1129	125	3
1130	712	3
1131	500	3
1132	676	3
1133	713	5
1134	694	3
1135	99	8
1136	714	3
1137	31	5
1138	31	5
1139	33	5
1140	2247	3
1141	31	3
1142	33	5
1143	297	3
1144	348	3
1145	716	3
1146	452	3
1147	348	3
1148	28	3
1149	597	3
1151	21	5
1171	31	6
1172	31	6
1173	509	3
1174	655	5
1175	638	3
1176	21	6
1177	33	6
1178	717	3
1179	718	3
1180	33	5
1181	636	3
1182	2247	3
1183	138	3
1184	719	3
1185	445	3
1186	88	3
1187	720	3
1188	620	3
1189	620	3
1190	2247	3
1191	241	3
1192	21	5
1193	27	5
1194	639	3
1195	2247	3
1196	340	3
1197	722	3
1198	642	3
1199	65	3
1200	722	3
1201	641	8
1202	559	3
1203	32	6
1204	32	5
1205	32	6
1206	32	6
1207	32	6
1208	32	6
1209	32	6
1210	32	6
1211	2247	3
1212	32	6
1213	2247	3
1214	2247	3
1215	665	5
1216	707	3
1217	665	3
1218	705	3
1219	599	3
1220	2247	3
1221	417	3
1222	513	3
1223	573	3
1224	723	3
1225	449	3
1226	449	8
1227	668	3
1228	715	3
1229	33	5
1230	33	5
1231	59	6
1232	724	3
1233	2247	3
1234	33	3
1235	125	3
1236	519	3
1237	32	3
1238	31	3
1239	734	3
1240	605	3
1241	735	3
1242	577	3
1243	2247	3
1244	63	3
1245	592	3
1246	736	3
1247	386	3
1248	694	3
1249	377	3
1250	2247	3
1251	99	6
1252	435	3
1253	99	3
1254	738	3
1255	31	3
1256	742	3
1257	742	3
1258	32	3
1259	210	3
1260	2247	3
1261	210	3
1262	698	3
1263	709	3
1264	122	3
1265	743	3
1266	235	3
1267	620	3
1268	403	3
1269	573	3
1270	744	3
1271	734	3
1272	719	3
1273	739	3
1274	27	3
1275	33	3
1276	582	3
1277	336	3
1278	32	3
1279	363	3
1280	32	5
1281	21	5
1282	21	5
1283	642	3
1284	748	3
1285	32	5
1286	751	3
1287	752	3
1288	463	3
1289	449	8
1290	2247	3
1291	641	3
1292	753	3
1293	235	3
1294	573	3
1295	655	3
1296	722	3
1297	450	3
1298	583	3
1299	756	3
1300	756	3
1301	652	3
1302	488	3
1303	705	3
1304	503	3
1305	675	3
1306	500	3
1307	761	3
1308	690	3
1309	235	3
1310	350	3
1311	620	3
1312	363	3
1313	591	3
1314	652	3
1315	652	3
1316	23	5
1317	28	3
1318	765	3
1319	28	3
1320	2247	3
1321	235	3
1322	21	5
1323	654	3
1324	742	3
1325	2247	3
1326	641	3
1327	92	3
1328	637	3
1329	246	3
1330	771	3
1331	772	3
1332	722	3
1333	652	3
1334	2247	3
1335	242	3
1336	775	3
1337	316	5
1338	776	3
1339	724	3
1340	2247	3
1341	336	3
1342	779	3
1343	592	3
1344	782	3
1345	21	3
1346	620	3
1347	2247	3
1348	2247	3
1349	591	3
1350	698	3
1351	2247	3
1352	787	3
1353	554	3
1354	2247	3
1355	309	3
1356	32	3
1357	739	3
1358	348	3
1359	789	3
1360	652	3
1361	477	3
1362	773	3
1363	773	3
1364	701	3
1365	31	5
1366	55	3
1367	791	3
1368	765	3
1369	590	3
1370	381	3
1371	82	3
1372	772	3
1373	138	3
1374	132	3
1375	30	3
1376	336	3
1377	155	3
1378	620	3
1379	210	3
1380	348	3
1381	793	3
1382	594	3
1383	642	3
1384	751	3
1385	399	3
1386	684	3
1387	705	3
1388	668	10
1389	732	3
1390	641	3
1391	127	3
1392	795	3
1393	577	3
1394	796	3
1395	573	3
1396	304	5
1397	304	3
1398	753	3
1399	21	6
1400	21	5
1401	763	3
1402	21	6
1403	797	3
1404	722	3
1405	652	3
1406	274	3
1407	799	3
1408	421	3
1409	800	3
1410	316	3
1411	801	3
1412	335	3
1413	802	3
1414	804	3
1415	155	3
1416	21	3
1417	2247	3
1418	348	3
1419	31	5
1420	31	5
1421	641	3
1422	2247	3
1423	808	3
1424	635	3
1425	635	3
1426	583	3
1427	597	3
1428	809	3
1429	197	3
1430	336	3
1431	811	3
1432	297	3
1433	297	3
1434	722	3
1435	722	3
1436	340	3
1437	2247	3
1438	2247	3
1439	66	3
1440	813	3
1441	2247	3
1442	28	3
1443	316	3
1444	31	5
1445	785	3
1446	784	3
1447	2247	3
1448	31	3
1449	27	5
1450	818	3
1451	2247	3
1452	656	3
1453	813	3
1454	242	3
1455	138	3
1456	188	3
1457	819	3
1458	158	3
1459	537	3
1460	354	3
1461	423	3
1462	822	5
1463	822	3
1464	354	3
1465	823	3
1466	31	3
1467	239	3
1468	399	3
1469	641	3
1470	28	3
1471	826	3
1472	828	3
1473	435	3
1474	565	3
1475	829	3
1476	830	3
1477	21	3
1478	722	3
1479	832	3
1480	573	3
1481	605	3
1482	705	3
1483	452	3
1484	252	3
1485	32	3
1486	597	3
1487	836	3
1488	813	3
1489	620	3
1490	603	3
1491	33	3
1492	221	3
1493	838	3
1494	316	3
1495	32	5
1496	751	3
1497	841	3
1498	339	3
1499	641	3
1500	30	3
1501	33	3
1502	822	3
1503	27	3
1504	842	3
1505	230	3
1506	668	3
1507	2247	3
1508	744	3
1509	844	3
1510	116	3
1511	344	3
1512	366	3
1513	28	3
1514	423	3
1515	526	3
1516	526	8
1517	847	3
1518	669	3
1519	348	3
1520	851	3
1521	590	3
1522	852	10
1523	174	3
1524	500	3
1525	377	3
1526	854	3
1527	855	3
1528	847	3
1529	856	3
1530	64	3
1531	859	3
1532	346	3
1533	32	5
1534	839	3
1535	684	3
1536	2247	3
1537	591	5
1538	591	3
1539	524	3
1540	181	3
1541	863	3
1542	641	3
1543	866	5
1544	867	3
1545	2247	3
1546	198	3
1547	2247	3
1548	2247	3
1549	2247	3
1550	2247	3
1551	477	3
1552	513	3
1553	868	3
1554	31	3
1555	33	3
1556	528	3
1557	870	3
1558	682	3
1559	641	3
1560	703	3
1561	32	3
1562	152	3
1563	582	3
1564	55	3
1565	690	3
1566	32	3
1567	64	3
1568	694	3
1569	620	3
1570	854	3
1571	874	3
1572	269	3
1573	652	3
1574	2247	3
1575	876	3
1576	21	6
1577	877	3
1578	744	3
1579	641	3
1580	763	3
1581	504	3
1582	235	3
1583	2247	3
1584	583	3
1585	787	3
1586	583	3
1587	21	3
1588	813	3
1589	878	3
1590	119	3
1591	879	3
1592	880	3
1593	771	3
1594	881	3
1595	882	3
1596	2247	3
1597	705	3
1598	792	3
1599	700	3
1600	596	3
1601	854	3
1602	700	3
1603	82	3
1604	132	3
1605	779	3
1606	471	3
1607	348	3
1608	783	3
1609	886	3
1610	193	6
1611	887	3
1612	889	3
1613	450	3
1614	125	3
1615	890	3
1616	416	3
1617	247	3
1618	239	3
1619	267	3
1620	624	3
1621	2247	3
1622	590	3
1623	818	3
1624	854	3
1625	892	3
1626	620	3
1627	64	3
1628	761	5
1629	761	3
1630	96	3
1631	555	3
1632	703	3
1633	554	3
1634	878	5
1635	878	3
1636	235	3
1637	176	3
1638	885	3
1639	31	5
1640	56	3
1641	56	3
1642	903	3
1643	661	3
1644	904	5
1645	904	3
1646	822	3
1647	637	3
1648	30	3
1649	56	3
1650	235	3
1651	907	3
1652	339	3
1653	911	3
1654	911	3
1655	847	3
1656	715	3
1657	878	3
1658	226	3
1659	917	3
1660	775	3
1661	919	6
1662	925	5
1663	867	3
1664	519	3
1665	269	3
1666	932	5
1667	569	3
1668	2247	3
1669	21	3
1670	32	3
1671	878	3
1672	426	3
1673	691	8
1674	691	5
1675	31	3
1676	32	5
1677	56	3
1678	57	3
1679	125	3
1680	32	3
1681	32	3
1682	105	3
1683	2247	3
1684	822	3
1685	567	3
1686	961	3
1687	564	8
1688	564	3
1689	550	3
1690	30	3
1691	963	3
1692	340	3
1693	2247	3
1694	842	3
1695	967	5
1696	399	3
1697	750	3
1698	2247	3
1699	968	8
1700	972	3
1701	973	3
1702	2247	3
1703	615	3
1704	31	3
1705	642	3
1706	810	3
1707	971	3
1708	297	3
1709	703	3
1710	983	3
1711	984	3
1712	982	6
1713	2247	3
1714	247	3
1715	2247	3
1716	988	6
1717	620	3
1718	994	5
1719	91	3
1720	789	3
1721	416	3
1722	416	3
1723	813	3
1724	504	3
1725	32	3
1726	91	3
1727	125	3
1728	560	3
1729	179	3
1730	647	3
1731	822	3
1732	1009	3
1733	451	3
1734	1010	3
1735	637	3
1736	1012	3
1737	513	3
1738	54	3
1739	2247	3
1740	703	3
1741	973	3
1742	973	3
1743	1014	6
1744	1013	3
1745	866	3
1746	852	3
1747	642	3
1748	853	5
1749	1020	3
1750	1022	6
1751	641	3
1752	2247	3
1753	1022	5
1754	1023	3
1755	1024	3
1756	854	3
1757	666	3
1758	852	3
1759	856	3
1760	123	3
1761	32	3
1762	818	3
1763	1026	3
1764	698	3
1765	847	3
1766	179	3
1767	423	3
1768	1031	3
1769	732	3
1770	1032	3
1771	1033	3
1772	421	3
1773	822	3
1774	56	3
1775	1035	3
1776	961	3
1777	641	3
1778	744	3
1779	101	3
1780	339	3
1781	316	3
1782	881	3
1783	1039	3
1784	1038	3
1785	1040	3
1786	573	3
1787	1041	3
1788	193	3
1789	528	3
1790	1044	3
1791	64	3
1792	193	3
1793	652	3
1794	2247	3
1795	1045	3
1796	1026	5
1797	1026	3
1798	620	3
1799	130	3
1800	878	3
1801	1050	3
1802	197	3
1803	381	3
1804	1053	3
1805	340	3
1806	1055	3
1807	1054	3
1808	736	3
1809	87	3
1810	1056	3
1811	1027	5
1812	31	3
1813	31	3
1814	1061	3
1815	1062	3
1816	1060	3
1817	642	3
1818	1012	3
1819	822	3
1820	579	6
1821	1063	3
1822	1064	3
1823	1065	3
1824	668	3
1825	193	3
1826	1068	3
1827	1067	3
1828	1068	3
1829	1068	10
1830	1069	3
1831	101	3
1832	1070	3
1833	1072	3
1834	1070	3
1835	235	3
1836	2247	3
1837	1074	3
1838	1075	3
1839	709	3
1840	994	3
1841	348	3
1842	2247	3
1843	2247	3
1844	867	3
1845	1079	3
1846	602	3
1847	800	3
1848	667	5
1849	590	3
1850	667	3
1851	616	3
1852	54	3
1853	744	6
1854	2247	3
1855	2247	3
1856	2247	3
1857	785	3
1858	1080	3
1859	2247	3
1860	1056	3
1861	878	3
1862	492	3
1863	243	3
1864	1057	3
1865	592	3
1866	1053	3
1867	242	3
1868	1082	3
1869	33	3
1870	641	3
1871	1084	3
1872	348	3
1873	118	3
1874	1031	3
1875	459	10
1876	773	3
1877	2247	3
1878	1077	3
1879	1064	3
1880	852	10
1881	1086	3
1882	1052	3
1883	1087	3
1884	722	3
1885	1052	3
1886	1076	3
1887	722	3
1888	242	3
1889	1090	3
1890	399	3
1891	240	3
1892	32	3
1893	97	3
1894	690	3
1895	1010	3
1896	1094	3
1897	641	3
1898	21	6
1899	32	5
1900	682	3
1901	32	3
1902	32	3
1903	32	3
1904	761	3
1905	1096	3
1906	784	3
1907	381	3
1908	1098	3
1909	771	3
1910	703	3
1911	1100	3
1912	435	3
1913	1102	3
1914	31	6
1915	31	3
1916	193	5
1917	316	3
1918	1106	3
1919	2247	3
1920	2247	3
1921	241	3
1922	2247	3
1923	1086	3
1924	854	3
1925	1107	5
1926	1108	3
1927	1109	3
1928	119	3
1929	32	3
1930	435	3
1931	931	3
1932	346	3
1933	1110	3
1934	191	3
1935	1111	3
1936	2247	3
1937	2247	3
1938	555	3
1939	1106	3
1940	88	3
1941	861	3
1942	861	8
1943	1113	3
1944	243	8
1945	1086	3
1946	1116	3
1947	1118	3
1948	1117	3
1949	791	3
1950	1119	3
1951	771	3
1952	57	3
1953	1120	3
1954	878	3
1955	1121	3
1956	176	3
1957	31	3
1958	594	3
1959	33	5
1960	955	3
1961	955	5
1962	1124	3
1963	813	3
1964	1086	3
1965	478	3
1966	417	3
1967	1127	3
1968	179	3
1969	1128	3
1970	965	3
1971	1129	5
1972	1129	5
1973	1129	3
1974	1106	10
1975	1123	3
1976	2247	3
1977	1129	3
1978	526	3
1979	21	3
1980	33	3
1981	1088	3
1982	1032	3
1983	1130	3
1984	32	3
1985	1132	3
1986	744	3
1987	98	3
1988	758	3
1989	620	3
1990	176	5
1991	878	3
1992	2247	3
1993	242	3
1994	97	3
1995	1133	3
1996	1110	3
1997	33	3
1998	91	3
1999	32	3
2000	861	3
2001	56	3
2002	1076	3
2003	1137	3
2004	56	3
2005	230	3
2006	230	3
2007	1139	3
2008	1045	3
2009	32	3
2010	32	3
2011	1072	3
2012	1086	3
2013	822	3
2014	152	3
2015	866	3
2016	235	3
2017	823	3
2018	1140	3
2019	917	3
2020	541	3
2021	703	3
2022	1141	3
2023	179	3
2024	1142	3
2025	423	3
2026	2247	3
2027	2247	3
2028	1143	3
2029	119	3
2030	32	3
2031	32	3
2032	1135	3
2033	917	3
2034	188	3
2035	1129	3
2036	33	3
2037	33	3
2038	33	3
2039	33	3
2040	33	3
2041	33	3
2042	552	3
2043	854	3
2044	2247	3
2045	2247	3
2046	503	3
2047	316	3
2048	940	3
2049	31	3
2050	594	3
2051	242	3
2052	21	5
2053	2247	3
2054	1148	3
2055	1127	3
2056	1086	3
2057	1147	3
2058	635	3
2059	1135	3
2060	316	10
2061	1149	3
2062	641	3
2063	1145	3
2064	1150	3
2065	747	3
2066	554	3
2067	1145	3
2068	1151	8
2069	1148	3
2070	590	3
2071	2247	3
2072	132	3
2073	860	3
2074	594	3
2075	174	3
2076	21	3
2077	2247	3
2078	1152	3
2079	2247	3
2080	31	3
2081	32	5
2082	832	3
2083	1086	3
2084	1145	3
2085	1153	5
2086	1044	3
2087	1156	3
2088	889	3
2089	994	3
2090	1157	3
2091	742	3
2092	882	3
2093	583	3
2094	119	3
2095	879	3
2096	1158	3
2097	2247	3
2098	1159	3
2099	32	3
2100	642	3
2101	2247	3
2102	590	3
2103	1160	5
2104	641	3
2105	1161	3
2106	800	3
2107	1162	3
2108	1163	3
2109	1169	3
2110	66	3
2111	1170	3
2112	58	3
2113	690	3
2114	624	3
2115	1171	3
2116	594	3
2117	242	3
2118	63	3
2119	620	3
2120	448	3
2121	57	3
2122	688	5
2123	193	5
2124	597	3
2125	1161	3
2126	2247	3
2127	2247	3
2128	1173	3
2129	2247	3
2130	2247	3
2131	2247	3
2132	641	3
